file,time,soc
GlätzerAkil/mini_maze.lp,0.5826061666666665,60
GlätzerAkil/mini_maze.lp,0.39148059999999996,48
Pan/x6_y11_r16_fo1_cmw1_cx4_cy4_rom2_instance_002.lp,14.716154166666668,332
Pan/x6_y11_r32_fo2_cmw1_cx4_cy4_rom2_instance_004.lp,87.12482940000001,177
RaatschenSauerbrei/Plan-Sauerbrei-Raatschen-1.lp,3.8727904999999994,119
RaatschenSauerbrei/Plan-Sauerbrei-Raatschen-2.lp,0.42661696666666665,47
