file,time,#nodes,pathlength,horizon,#moves,init_conflicts
benchmark_examples/size5x5/density35/ex2.lp,1.1313167629996315,13,10,7,31,6
benchmark_examples/size5x5/density35/ex3.lp,0.5085128140053712,8,6,6,36,12
benchmark_examples/size5x5/density35/ex4.lp,0.7608681529964088,16,9,7,31,8
benchmark_examples/size5x5/density35/ex5.lp,0.2226847129932139,6,4,7,35,10
benchmark_examples/size5x5/density35/ex6.lp,0.4987542730086716,14,10,8,38,12
benchmark_examples/size5x5/density35/ex7.lp,0.37746242400316987,10,7,8,31,24
benchmark_examples/size5x5/density35/ex8.lp,0.26666944498720113,5,3,6,35,4
benchmark_examples/size5x5/density35/ex9.lp,0.7371595050062751,10,7,6,26,10
benchmark_examples/size5x5/density40/ex1.lp,0.24945972100249492,4,2,4,28,8
benchmark_examples/size5x5/density40/ex10.lp,1.37453148199711,18,12,5,38,14
benchmark_examples/size5x5/density40/ex2.lp,0.5818489759985823,11,9,7,41,18
benchmark_examples/size5x5/density40/ex3.lp,0.24779356199724134,6,4,5,32,10
benchmark_examples/size5x5/density40/ex4.lp,2.0180501389986603,31,16,8,54,16
benchmark_examples/size5x5/density40/ex5.lp,0.26342069898964837,5,3,6,33,8
benchmark_examples/size5x5/density40/ex6.lp,0.29987056499521714,7,5,6,38,20
benchmark_examples/size5x5/density40/ex7.lp,0.41584087899536826,11,9,7,35,14
benchmark_examples/size5x5/density40/ex8.lp,4.320319737991667,66,34,8,56,20
benchmark_examples/size5x5/density40/ex9.lp,1.340871275999234,23,18,5,35,14
benchmark_examples/size6x6/density20/ex1.lp,3.3449705139937578,27,15,10,39,6
benchmark_examples/size6x6/density20/ex10.lp,0.6528645760117797,10,7,8,36,8
benchmark_examples/size6x6/density20/ex2.lp,0.30529515599482693,7,5,10,38,6
benchmark_examples/size6x6/density20/ex3.lp,0.4216576439939672,6,4,7,26,8
benchmark_examples/size6x6/density20/ex4.lp,0.20281994900142308,5,3,5,26,4
benchmark_examples/size6x6/density20/ex5.lp,0.3057440160046099,4,2,8,32,4
benchmark_examples/size6x6/density20/ex6.lp,0.4831991319952067,9,7,8,34,10
benchmark_examples/size6x6/density20/ex7.lp,0.2006351900054142,4,2,9,39,4
benchmark_examples/size6x6/density20/ex8.lp,0.42446449799172115,6,4,8,30,6
benchmark_examples/size6x6/density20/ex9.lp,0.4170255380013259,6,3,6,36,6
benchmark_examples/size6x6/density25/ex1.lp,0.7935665490076644,8,6,6,33,10
benchmark_examples/size6x6/density25/ex10.lp,1.4491890500066802,11,8,5,35,8
benchmark_examples/size6x6/density25/ex2.lp,0.27546902099857107,5,3,7,31,8
benchmark_examples/size6x6/density25/ex3.lp,0.6948398129898123,6,4,8,41,8
benchmark_examples/size6x6/density25/ex4.lp,0.5314913869951852,5,3,7,35,6
benchmark_examples/size6x6/density25/ex5.lp,2.5070356719952542,16,12,8,54,18
benchmark_examples/size6x6/density25/ex6.lp,0.4476169069967,6,4,8,53,12
benchmark_examples/size6x6/density25/ex7.lp,0.9175672099954681,10,6,8,36,8
benchmark_examples/size6x6/density25/ex8.lp,0.5594984580093296,6,4,7,43,6
benchmark_examples/size6x6/density25/ex9.lp,0.6883367330010515,8,6,8,44,12
benchmark_examples/size6x6/density30/ex1.lp,3.5803948039974784,34,21,11,64,12
benchmark_examples/size6x6/density30/ex10.lp,1.4134335209964775,18,12,9,56,22
benchmark_examples/size6x6/density30/ex2.lp,2.4897858680051286,37,19,8,48,16
benchmark_examples/size6x6/density30/ex3.lp,2.1484978330117883,23,17,9,57,20
benchmark_examples/size6x6/density30/ex4.lp,2.961985450005159,24,16,11,52,14
benchmark_examples/size6x6/density30/ex5.lp,1.5613240150123602,9,6,8,59,10
benchmark_examples/size6x6/density30/ex6.lp,1.2610508450015914,13,7,7,34,8
benchmark_examples/size6x6/density30/ex7.lp,0.5752387480024481,8,5,6,45,12
benchmark_examples/size6x6/density30/ex8.lp,0.2211528879997786,4,2,7,33,6
benchmark_examples/size6x6/density30/ex9.lp,0.6228923019953072,8,5,7,32,6
benchmark_examples/size6x6/density35/ex1.lp,0.5504438950010808,9,7,8,40,16
benchmark_examples/size6x6/density35/ex10.lp,3.0820305939996615,45,33,8,59,20
benchmark_examples/size6x6/density35/ex2.lp,1.1794189670035848,16,14,8,72,14
benchmark_examples/size6x6/density35/ex3.lp,2.223297360993456,21,18,9,70,30
benchmark_examples/size6x6/density35/ex4.lp,6.58583603000443,32,23,9,72,26
benchmark_examples/size6x6/density35/ex5.lp,1.2618461030069739,13,9,7,51,16
benchmark_examples/size6x6/density35/ex6.lp,1.492361989003257,10,8,8,45,14
benchmark_examples/size6x6/density35/ex7.lp,3.520393890008563,28,22,8,65,16
benchmark_examples/size6x6/density35/ex8.lp,2.351484225000604,22,13,10,63,24
benchmark_examples/size6x6/density35/ex9.lp,2.7152448600099888,25,19,8,60,14
benchmark_examples/size6x6/density40/ex1.lp,21.840116861989372,194,58,8,63,20
benchmark_examples/size6x6/density40/ex10.lp,1.750253938997048,20,17,8,69,16
benchmark_examples/size6x6/density40/ex2.lp,6.111877584000467,58,42,10,93,32
benchmark_examples/size6x6/density40/ex3.lp,6.174774750994402,41,27,9,68,20
benchmark_examples/size6x6/density40/ex4.lp,12.526137580993236,95,55,11,87,30
benchmark_examples/size6x6/density40/ex5.lp,4.468005007991451,43,24,6,63,26
benchmark_examples/size6x6/density40/ex6.lp,3.340664768998977,29,23,10,73,30
benchmark_examples/size6x6/density40/ex7.lp,13.906421934007085,91,51,9,88,34
benchmark_examples/size6x6/density40/ex8.lp,2.8956111680017784,26,23,8,54,20
benchmark_examples/size6x6/density40/ex9.lp,2.753283746991656,23,16,8,75,22
benchmark_examples/size7x7/density20/ex1.lp,0.826434930000687,4,2,8,48,6
benchmark_examples/size7x7/density20/ex10.lp,2.8676252750010462,9,7,9,48,10
benchmark_examples/size7x7/density20/ex2.lp,0.6638216659921454,6,4,7,44,4
benchmark_examples/size7x7/density20/ex3.lp,0.9374528150074184,7,5,7,35,12
benchmark_examples/size7x7/density20/ex4.lp,2.2564629840053385,12,9,9,50,12
benchmark_examples/size7x7/density20/ex5.lp,2.319024083990371,10,8,10,46,14
benchmark_examples/size7x7/density20/ex6.lp,2.0251715569902444,7,4,11,59,12
benchmark_examples/size7x7/density20/ex7.lp,1.585046734995558,6,4,8,53,8
benchmark_examples/size7x7/density20/ex8.lp,1.7953937490092358,5,3,8,39,6
benchmark_examples/size7x7/density20/ex9.lp,3.942620143003296,18,13,10,58,10
benchmark_examples/size7x7/density25/ex1.lp,1.0651259040023433,7,5,11,45,12
benchmark_examples/size7x7/density25/ex10.lp,1.6706951469968772,11,9,10,57,10
benchmark_examples/size7x7/density25/ex2.lp,1.4620882289891597,7,4,9,61,14
benchmark_examples/size7x7/density25/ex3.lp,0.9053615379962139,7,5,7,46,14
benchmark_examples/size7x7/density25/ex4.lp,2.639769998000702,12,9,8,57,18
benchmark_examples/size7x7/density25/ex5.lp,6.063892567995936,30,23,12,82,24
benchmark_examples/size7x7/density25/ex6.lp,3.0405578229983803,17,14,8,60,14
benchmark_examples/size7x7/density25/ex7.lp,3.3075955550011713,19,16,8,65,20
benchmark_examples/size7x7/density25/ex8.lp,1.7073731270065764,10,8,12,70,12
benchmark_examples/size7x7/density25/ex9.lp,2.4275181200064253,14,11,8,69,14
benchmark_examples/size7x7/density30/ex1.lp,4.855286798992893,22,15,10,86,26
benchmark_examples/size7x7/density30/ex10.lp,6.620019084002706,32,23,9,89,18
benchmark_examples/size7x7/density30/ex2.lp,4.44987825100543,27,21,9,76,18
benchmark_examples/size7x7/density30/ex3.lp,8.2552541650075,39,26,10,86,28
benchmark_examples/size7x7/density30/ex4.lp,3.26515125799051,17,14,9,73,28
benchmark_examples/size7x7/density30/ex5.lp,9.051376011993852,46,32,9,77,26
benchmark_examples/size7x7/density30/ex6.lp,4.405722377006896,22,14,8,66,14
benchmark_examples/size7x7/density30/ex7.lp,3.6892693740082905,20,15,10,71,26
benchmark_examples/size7x7/density30/ex8.lp,10.894075140997302,39,24,9,83,40
benchmark_examples/size7x7/density30/ex9.lp,15.177520017008646,57,29,12,78,24
benchmark_examples/size7x7/density35/ex1.lp,4.878503839994664,23,19,7,81,22
benchmark_examples/size7x7/density35/ex10.lp,19.00484044800396,87,55,10,99,40
benchmark_examples/size7x7/density35/ex2.lp,5.704421311005717,27,18,9,91,22
benchmark_examples/size7x7/density35/ex3.lp,9.230842096003471,41,28,11,96,38
benchmark_examples/size7x7/density35/ex4.lp,8.873595637996914,43,31,11,105,28
benchmark_examples/size7x7/density35/ex5.lp,6.167290632001823,28,18,11,78,20
benchmark_examples/size7x7/density35/ex6.lp,8.613872450994677,32,26,11,95,46
benchmark_examples/size7x7/density35/ex7.lp,11.767955974006327,77,43,11,117,46
benchmark_examples/size7x7/density35/ex8.lp,16.013681334996363,95,56,11,113,30
benchmark_examples/size7x7/density35/ex9.lp,10.633039670996368,62,50,11,107,38
benchmark_examples/size7x7/density40/ex1.lp,12.350454760991852,74,44,11,109,38
benchmark_examples/size7x7/density40/ex10.lp,19.85792418201163,117,70,11,129,50
benchmark_examples/size7x7/density40/ex2.lp,5.255656234003254,36,28,9,109,38
benchmark_examples/size7x7/density40/ex3.lp,6.415523016999941,39,25,10,119,28
benchmark_examples/size7x7/density40/ex4.lp,87.7909010190051,397,108,13,142,44
benchmark_examples/size7x7/density40/ex5.lp,7.774451885998133,38,29,11,112,38
benchmark_examples/size7x7/density40/ex6.lp,6.506379497994203,42,35,10,105,40
benchmark_examples/size7x7/density40/ex7.lp,74.29711968799529,316,99,11,153,36
benchmark_examples/size7x7/density40/ex8.lp,6.8230704509915086,35,28,10,108,46
benchmark_examples/size7x7/density40/ex9.lp,21.143598784008645,107,60,11,128,40
benchmark_examples/size8x8/density20/ex1.lp,1.0053985190024832,6,4,10,72,12
benchmark_examples/size8x8/density20/ex10.lp,4.98436969400791,14,8,13,64,14
benchmark_examples/size8x8/density20/ex2.lp,5.951904800996999,19,15,10,77,20
benchmark_examples/size8x8/density20/ex3.lp,2.25852707400918,9,7,9,65,12
benchmark_examples/size8x8/density20/ex4.lp,2.8258299820008688,9,6,12,80,12
benchmark_examples/size8x8/density20/ex5.lp,7.48814964700432,26,16,10,79,14
benchmark_examples/size8x8/density20/ex6.lp,1.2590811060072156,6,4,9,62,8
benchmark_examples/size8x8/density20/ex7.lp,3.9010121050087037,12,9,11,75,14
benchmark_examples/size8x8/density20/ex8.lp,1.6858561859990004,6,4,8,71,10
benchmark_examples/size8x8/density20/ex9.lp,1.4386113119981019,8,6,8,58,20
benchmark_examples/size8x8/density25/ex1.lp,3.387946260991157,13,11,10,98,28
benchmark_examples/size8x8/density25/ex10.lp,3.750171023988514,18,15,8,79,22
benchmark_examples/size8x8/density25/ex2.lp,19.953803040989442,51,38,14,114,24
benchmark_examples/size8x8/density25/ex3.lp,12.756335792990285,31,27,11,103,42
benchmark_examples/size8x8/density25/ex4.lp,30.458518733998062,100,38,11,99,30
benchmark_examples/size8x8/density25/ex5.lp,15.581555767988903,46,39,10,100,48
benchmark_examples/size8x8/density25/ex6.lp,4.926141362011549,18,16,9,86,32
benchmark_examples/size8x8/density25/ex7.lp,5.910312822001288,24,19,10,83,26
benchmark_examples/size8x8/density25/ex8.lp,3.9758600370114436,15,12,13,101,28
benchmark_examples/size8x8/density25/ex9.lp,14.606152672000462,44,30,11,102,22
benchmark_examples/size8x8/density30/ex1.lp,42.23884616199939,107,72,15,141,42
benchmark_examples/size8x8/density30/ex10.lp,7.120343571994454,23,18,12,108,34
benchmark_examples/size8x8/density30/ex2.lp,10.3119895359996,34,27,10,114,40
benchmark_examples/size8x8/density30/ex3.lp,14.733991853994667,45,32,12,125,44
benchmark_examples/size8x8/density30/ex4.lp,14.686227850004798,42,30,10,103,30
benchmark_examples/size8x8/density30/ex5.lp,25.952024605008774,66,32,13,145,56
benchmark_examples/size8x8/density30/ex6.lp,13.276020249002613,44,23,10,105,24
benchmark_examples/size8x8/density30/ex7.lp,10.83101253300265,33,28,12,124,38
benchmark_examples/size8x8/density30/ex8.lp,22.15876741099055,50,31,12,128,32
benchmark_examples/size8x8/density30/ex9.lp,12.050945879003848,38,31,13,114,42
benchmark_examples/size8x8/density35/ex1.lp,65.30253841399099,165,92,15,166,56
benchmark_examples/size8x8/density35/ex10.lp,14.05110996500298,47,34,11,125,26
benchmark_examples/size8x8/density35/ex2.lp,12.651738815999124,42,35,10,134,52
benchmark_examples/size8x8/density35/ex3.lp,11.2582759729994,41,35,10,125,38
benchmark_examples/size8x8/density35/ex4.lp,39.89796652299992,111,64,14,133,36
benchmark_examples/size8x8/density35/ex5.lp,64.26003671300714,139,82,13,154,66
benchmark_examples/size8x8/density35/ex6.lp,22.282155034001335,50,35,11,133,30
benchmark_examples/size8x8/density35/ex7.lp,43.86480656199274,100,55,11,159,40
benchmark_examples/size8x8/density35/ex8.lp,26.298418129998026,71,58,11,165,76
benchmark_examples/size8x8/density35/ex9.lp,49.11721329599095,114,71,13,172,66
benchmark_examples/size8x8/density40/ex1.lp,58.150357054008055,167,101,11,182,84
benchmark_examples/size8x8/density40/ex10.lp,35.901155100000324,108,74,12,163,58
benchmark_examples/size8x8/density40/ex2.lp,53.2126662350056,117,86,12,165,54
benchmark_examples/size8x8/density40/ex3.lp,79.27490720100468,112,76,12,190,62
benchmark_examples/size8x8/density40/ex4.lp,58.22265451301064,152,87,13,198,56
benchmark_examples/size8x8/density40/ex5.lp,75.920521920998,173,112,14,177,60
benchmark_examples/size8x8/density40/ex6.lp
benchmark_examples/size8x8/density40/ex7.lp,81.60547630900692,123,69,11,170,50
benchmark_examples/size8x8/density40/ex8.lp,75.10705060399778,124,75,11,152,62
benchmark_examples/size8x8/density40/ex9.lp,111.7441312239971,121,79,12,158,56
